"TOA5","CR800Series","CR800","24411","CR800.Std.25","CPU:experimento_luana02.CR8","29073","exp02"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","rad_in","rad_ref"
"TS","RN","","","",""
"","","Min","Smp","Smp","Smp"
"2024-02-28 12:12:57",1179,12.34,24.57,2.004,0
"2024-02-28 12:12:58",1180,12.34,24.57,2.004,0
"2024-02-28 12:12:59",1181,12.34,24.57,2.004,0
"2024-02-28 12:13:00",1182,12.34,24.57,2.004,0
"2024-02-28 12:13:01",1183,12.34,24.57,2.672,0
"2024-02-28 12:13:02",1184,12.34,24.57,3.34,0
"2024-02-28 12:13:03",1185,12.34,24.57,3.34,0
"2024-02-28 12:13:04",1186,12.34,24.57,3.34,0
"2024-02-28 12:13:05",1187,12.35,24.57,3.34,0
"2024-02-28 12:13:06",1188,12.34,24.57,3.34,0
"2024-02-28 12:13:07",1189,12.34,24.57,3.34,0
"2024-02-28 12:13:08",1190,12.34,24.57,2.672,0
"2024-02-28 12:13:09",1191,12.35,24.57,2.672,0
"2024-02-28 12:13:10",1192,12.35,24.57,2.672,0
"2024-02-28 12:13:11",1193,12.34,24.54,2.672,0
"2024-02-28 12:13:12",1194,12.34,24.54,2.672,0
"2024-02-28 12:13:13",1195,12.35,24.57,2.004,0
"2024-02-28 12:13:14",1196,12.35,24.54,2.004,0
"2024-02-28 12:13:15",1197,12.34,24.54,2.004,0
"2024-02-28 12:13:16",1198,12.34,24.54,2.004,0
"2024-02-28 12:13:17",1199,12.35,24.57,2.672,0
"2024-02-28 12:13:18",1200,12.35,24.54,3.34,0
"2024-02-28 12:13:19",1201,12.34,24.54,3.34,0
"2024-02-28 12:13:20",1202,12.34,24.54,3.34,0
"2024-02-28 12:13:21",1203,12.35,24.54,3.34,0
"2024-02-28 12:13:22",1204,12.33,24.54,3.34,0
"2024-02-28 12:13:23",1205,12.33,24.54,3.34,0
"2024-02-28 12:13:24",1206,12.33,24.54,2.672,0
"2024-02-28 12:13:25",1207,12.33,24.54,2.672,0
"2024-02-28 12:13:26",1208,12.33,24.54,2.672,0
"2024-02-28 12:13:27",1209,12.33,24.57,2.004,0
"2024-02-28 12:13:28",1210,12.33,24.54,2.004,0
"2024-02-28 12:13:29",1211,12.33,24.57,2.004,0
"2024-02-28 12:13:30",1212,12.34,24.54,2.672,0
"2024-02-28 12:13:31",1213,12.34,24.57,3.34,0
"2024-02-28 12:13:32",1214,12.33,24.54,3.34,0
"2024-02-28 12:13:33",1215,12.34,24.54,3.34,0
"2024-02-28 12:13:34",1216,12.34,24.54,3.34,0
"2024-02-28 12:13:35",1217,12.34,24.54,3.34,0
"2024-02-28 12:13:36",1218,12.34,24.57,2.672,0
"2024-02-28 12:13:37",1219,12.34,24.54,2.672,0
"2024-02-28 12:13:38",1220,12.34,24.54,2.672,0
"2024-02-28 12:13:39",1221,12.34,24.54,2.672,0
"2024-02-28 12:13:40",1222,12.34,24.54,2.004,0
"2024-02-28 12:13:41",1223,12.34,24.54,2.004,0
"2024-02-28 12:13:42",1224,12.34,24.54,2.004,0
"2024-02-28 12:13:43",1225,12.34,24.54,2.004,0
"2024-02-28 12:13:44",1226,12.34,24.54,2.004,0
"2024-02-28 12:13:45",1227,12.34,24.54,2.004,0
"2024-02-28 12:13:46",1228,12.34,24.54,2.004,0
"2024-02-28 12:13:47",1229,12.34,24.54,2.004,0
"2024-02-28 12:13:48",1230,12.34,24.54,2.004,0
"2024-02-28 12:13:49",1231,12.35,24.54,2.004,0
"2024-02-28 12:13:50",1232,12.34,24.54,2.004,0
"2024-02-28 12:13:51",1233,12.34,24.54,2.004,0
"2024-02-28 12:13:52",1234,12.34,24.54,2.004,0
"2024-02-28 12:13:53",1235,12.34,24.54,2.004,0
"2024-02-28 12:13:54",1236,12.34,24.54,2.004,0
"2024-02-28 12:13:55",1237,12.34,24.54,2.004,0
"2024-02-28 12:13:56",1238,12.35,24.54,2.004,0
"2024-02-28 12:13:57",1239,12.35,24.54,2.004,0
"2024-02-28 12:13:58",1240,12.35,24.54,2.004,0
"2024-02-28 12:13:59",1241,12.34,24.54,2.004,0
"2024-02-28 12:14:00",1242,12.35,24.54,2.004,0
"2024-02-28 12:14:01",1243,12.35,24.54,2.004,0
"2024-02-28 12:14:02",1244,12.35,24.54,2.004,0
"2024-02-28 12:14:03",1245,12.34,24.54,2.004,0
"2024-02-28 12:14:04",1246,12.35,24.54,2.004,0
"2024-02-28 12:14:05",1247,12.35,24.54,2.004,0
"2024-02-28 12:14:06",1248,12.34,24.54,2.004,0
"2024-02-28 12:14:07",1249,12.34,24.54,2.004,0
"2024-02-28 12:14:08",1250,12.35,24.54,2.004,0
"2024-02-28 12:14:09",1251,12.35,24.54,2.004,0
"2024-02-28 12:14:10",1252,12.35,24.54,2.672,0
"2024-02-28 12:14:11",1253,12.35,24.54,2.672,0
"2024-02-28 12:14:12",1254,12.34,24.54,2.672,0
"2024-02-28 12:14:13",1255,12.34,24.54,3.34,0
"2024-02-28 12:14:14",1256,12.34,24.54,3.34,0
"2024-02-28 12:14:15",1257,12.33,24.54,3.34,0
"2024-02-28 12:14:16",1258,12.33,24.54,3.34,0
"2024-02-28 12:14:17",1259,12.33,24.54,3.34,0
"2024-02-28 12:14:18",1260,12.34,24.54,2.672,0
"2024-02-28 12:14:19",1261,12.34,24.54,2.672,0
"2024-02-28 12:14:20",1262,12.34,24.54,2.672,0
"2024-02-28 12:14:21",1263,12.34,24.54,2.672,0
"2024-02-28 12:14:22",1264,12.34,24.54,2.672,0
"2024-02-28 12:14:23",1265,12.34,24.51,2.004,0
"2024-02-28 12:14:24",1266,12.34,24.54,2.004,0
"2024-02-28 12:14:25",1267,12.34,24.51,2.004,0
"2024-02-28 12:14:26",1268,12.35,24.51,2.672,0
"2024-02-28 12:14:27",1269,12.34,24.54,2.672,0
"2024-02-28 12:14:28",1270,12.34,24.51,3.34,0
"2024-02-28 12:14:29",1271,12.34,24.54,3.34,0
"2024-02-28 12:14:30",1272,12.33,24.51,3.34,0
"2024-02-28 12:14:31",1273,12.33,24.51,2.672,0
"2024-02-28 12:14:32",1274,12.33,24.51,2.672,0
"2024-02-28 12:14:33",1275,12.33,24.51,2.672,0
"2024-02-28 12:14:34",1276,12.33,24.54,2.004,0
"2024-02-28 12:14:35",1277,12.33,24.54,2.004,0
"2024-02-28 12:14:36",1278,12.33,24.54,2.672,0
"2024-02-28 12:14:37",1279,12.34,24.54,3.34,0
"2024-02-28 12:14:38",1280,12.34,24.51,3.34,0
"2024-02-28 12:14:39",1281,12.34,24.51,2.672,0
"2024-02-28 12:14:40",1282,12.33,24.51,2.672,0
"2024-02-28 12:14:41",1283,12.33,24.51,2.672,0
"2024-02-28 12:14:42",1284,12.33,24.51,2.004,0
"2024-02-28 12:14:43",1285,12.33,24.51,2.004,0
"2024-02-28 12:14:44",1286,12.33,24.51,2.004,0
"2024-02-28 12:14:45",1287,12.33,24.51,2.672,0
"2024-02-28 12:14:46",1288,12.33,24.51,2.672,0
"2024-02-28 12:14:47",1289,12.33,24.51,3.34,0
"2024-02-28 12:14:48",1290,12.33,24.51,3.34,0
"2024-02-28 12:14:49",1291,12.33,24.51,3.34,0
"2024-02-28 12:14:50",1292,12.33,24.51,3.34,0
"2024-02-28 12:14:51",1293,12.33,24.51,2.672,0
"2024-02-28 12:14:52",1294,12.33,24.51,2.672,0
"2024-02-28 12:14:53",1295,12.34,24.51,2.672,0
"2024-02-28 12:14:54",1296,12.34,24.51,2.672,0
"2024-02-28 12:14:55",1297,12.34,24.51,2.672,0
"2024-02-28 12:14:56",1298,12.33,24.51,2.672,0
"2024-02-28 12:14:57",1299,12.34,24.51,2.672,0
"2024-02-28 12:14:58",1300,12.34,24.51,2.004,0
"2024-02-28 12:14:59",1301,12.34,24.51,2.004,0
"2024-02-28 12:15:00",1302,12.33,24.51,2.004,0
"2024-02-28 12:15:01",1303,12.34,24.51,2.004,0
"2024-02-28 12:15:02",1304,12.34,24.51,2.004,0
"2024-02-28 12:15:03",1305,12.34,24.51,2.004,0
"2024-02-28 12:15:04",1306,12.34,24.51,2.004,0
"2024-02-28 12:15:05",1307,12.34,24.51,2.004,0
"2024-02-28 12:15:06",1308,12.34,24.51,2.672,0
"2024-02-28 12:15:07",1309,12.34,24.51,3.34,0
"2024-02-28 12:15:08",1310,12.33,24.51,3.34,0
"2024-02-28 12:15:09",1311,12.34,24.51,3.34,0
"2024-02-28 12:15:10",1312,12.34,24.51,3.34,0
"2024-02-28 12:15:11",1313,12.34,24.51,2.672,0
"2024-02-28 12:15:12",1314,12.34,24.51,2.672,0
"2024-02-28 12:15:13",1315,12.35,24.51,2.672,0
"2024-02-28 12:15:14",1316,12.34,24.51,2.004,0
"2024-02-28 12:15:15",1317,12.33,24.51,2.004,0
"2024-02-28 12:15:16",1318,12.33,24.51,2.004,0
"2024-02-28 12:15:17",1319,12.33,24.51,2.004,0
"2024-02-28 12:15:18",1320,12.33,24.51,2.672,0
"2024-02-28 12:15:19",1321,12.33,24.51,3.34,0
"2024-02-28 12:15:20",1322,12.32,24.51,3.34,0
"2024-02-28 12:15:21",1323,12.32,24.51,3.34,0
"2024-02-28 12:15:22",1324,12.32,24.51,3.34,0
"2024-02-28 12:15:23",1325,12.33,24.51,3.34,0
"2024-02-28 12:15:24",1326,12.33,24.51,3.34,0
"2024-02-28 12:15:25",1327,12.33,24.51,2.672,0
"2024-02-28 12:15:26",1328,12.33,24.51,2.672,0
"2024-02-28 12:15:27",1329,12.33,24.51,2.672,0
"2024-02-28 12:15:28",1330,12.34,24.51,2.672,0
"2024-02-28 12:15:29",1331,12.34,24.51,2.672,0
"2024-02-28 12:15:30",1332,12.34,24.51,2.672,0
"2024-02-28 12:15:31",1333,12.34,24.51,2.672,0
"2024-02-28 12:15:32",1334,12.33,24.51,3.34,0
"2024-02-28 12:15:33",1335,12.33,24.51,2.672,0
"2024-02-28 12:15:34",1336,12.33,24.51,2.672,0
"2024-02-28 12:15:35",1337,12.33,24.51,2.672,0
"2024-02-28 12:15:36",1338,12.34,24.51,2.672,0
"2024-02-28 12:15:37",1339,12.33,24.51,2.672,3.496
"2024-02-28 12:15:38",1340,12.34,24.48,2.672,0
"2024-02-28 12:15:39",1341,12.34,24.51,2.672,3.496
"2024-02-28 12:15:40",1342,12.34,24.51,2.672,3.496
"2024-02-28 12:15:41",1343,12.34,24.48,2.672,3.496
"2024-02-28 12:15:42",1344,12.34,24.48,2.672,3.496
"2024-02-28 12:15:43",1345,12.34,24.48,3.34,3.496
"2024-02-28 12:15:44",1346,12.34,24.51,2.672,3.496
"2024-02-28 12:15:45",1347,12.34,24.48,2.672,3.496
"2024-02-28 12:15:46",1348,12.34,24.48,2.672,3.496
"2024-02-28 12:15:47",1349,12.34,24.48,2.672,3.496
"2024-02-28 12:15:48",1350,12.34,24.48,2.672,3.496
"2024-02-28 12:15:49",1351,12.34,24.48,2.672,3.496
"2024-02-28 12:15:50",1352,12.33,24.48,2.672,3.496
"2024-02-28 12:15:51",1353,12.33,24.48,2.004,3.496
"2024-02-28 12:15:52",1354,12.33,24.48,2.004,3.496
"2024-02-28 12:15:53",1355,12.33,24.48,2.004,3.496
"2024-02-28 12:15:54",1356,12.33,24.48,2.004,3.496
"2024-02-28 12:15:55",1357,12.33,24.48,2.672,3.496
"2024-02-28 12:15:56",1358,12.33,24.48,3.34,3.496
"2024-02-28 12:15:57",1359,12.33,24.48,3.34,3.496
"2024-02-28 12:15:58",1360,12.32,24.48,3.34,3.496
"2024-02-28 12:15:59",1361,12.32,24.48,3.34,3.496
"2024-02-28 12:16:00",1362,12.32,24.48,3.34,3.496
"2024-02-28 12:16:01",1363,12.32,24.48,2.672,3.496
"2024-02-28 12:16:02",1364,12.32,24.48,2.672,3.496
"2024-02-28 12:16:03",1365,12.32,24.48,2.672,3.496
"2024-02-28 12:16:04",1366,12.32,24.48,2.672,3.496
"2024-02-28 12:16:05",1367,12.32,24.48,2.004,3.496
"2024-02-28 12:16:06",1368,12.32,24.48,2.004,3.496
"2024-02-28 12:16:07",1369,12.32,24.48,2.004,3.496
"2024-02-28 12:16:08",1370,12.32,24.48,2.004,3.496
"2024-02-28 12:16:09",1371,12.32,24.48,2.672,3.496
"2024-02-28 12:16:10",1372,12.32,24.48,2.672,0
"2024-02-28 12:16:11",1373,12.32,24.48,3.34,3.496
"2024-02-28 12:16:12",1374,12.32,24.48,3.34,0
"2024-02-28 12:16:13",1375,12.32,24.48,3.34,0
"2024-02-28 12:16:14",1376,12.32,24.48,3.34,3.496
"2024-02-28 12:16:15",1377,12.32,24.48,3.34,0
"2024-02-28 12:16:16",1378,12.32,24.48,3.34,0
"2024-02-28 12:16:17",1379,12.32,24.48,3.34,0
"2024-02-28 12:16:18",1380,12.31,24.48,2.672,0
"2024-02-28 12:16:19",1381,12.32,24.48,2.672,0
"2024-02-28 12:16:20",1382,12.31,24.48,2.672,0
"2024-02-28 12:16:21",1383,12.3,24.48,2.672,0
"2024-02-28 12:16:22",1384,12.3,24.48,2.672,0
"2024-02-28 12:16:23",1385,12.3,24.48,2.004,0
"2024-02-28 12:16:24",1386,12.3,24.48,2.004,0
"2024-02-28 12:16:25",1387,12.3,24.48,2.004,0
"2024-02-28 12:16:26",1388,12.31,24.48,2.004,0
"2024-02-28 12:16:27",1389,12.3,24.48,2.672,0
"2024-02-28 12:16:28",1390,12.31,24.48,3.34,0
"2024-02-28 12:16:29",1391,12.31,24.48,3.34,0
"2024-02-28 12:16:30",1392,12.31,24.48,3.34,0
"2024-02-28 12:16:31",1393,12.31,24.48,3.34,3.496
"2024-02-28 12:16:32",1394,12.32,24.48,3.34,3.496
"2024-02-28 12:16:33",1395,12.32,24.48,2.672,0
"2024-02-28 12:16:34",1396,12.32,24.48,2.004,3.496
"2024-02-28 12:16:35",1397,12.32,24.48,2.004,3.496
"2024-02-28 12:16:36",1398,12.32,24.48,2.004,3.496
"2024-02-28 12:16:37",1399,12.32,24.48,2.004,3.496
"2024-02-28 12:16:38",1400,12.32,24.48,2.672,3.496
"2024-02-28 12:16:39",1401,12.32,24.48,3.34,3.496
"2024-02-28 12:16:40",1402,12.32,24.48,3.34,3.496
"2024-02-28 12:16:41",1403,12.32,24.48,3.34,0
"2024-02-28 12:16:42",1404,12.32,24.48,2.672,0
"2024-02-28 12:16:43",1405,12.32,24.48,2.672,0
"2024-02-28 12:16:44",1406,12.33,24.48,2.672,3.496
"2024-02-28 12:16:45",1407,12.33,24.48,2.004,3.496
"2024-02-28 12:16:46",1408,12.33,24.48,2.004,0
"2024-02-28 12:16:47",1409,12.33,24.48,2.672,3.496
"2024-02-28 12:16:48",1410,12.33,24.48,2.672,3.496
"2024-02-28 12:16:49",1411,12.33,24.48,3.34,0
"2024-02-28 12:16:50",1412,12.33,24.48,3.34,0
"2024-02-28 12:16:51",1413,12.34,24.48,3.34,0
"2024-02-28 12:16:52",1414,12.34,24.48,3.34,0
"2024-02-28 12:16:53",1415,12.34,24.48,3.34,0
"2024-02-28 12:16:54",1416,12.33,24.48,3.34,0
"2024-02-28 12:16:55",1417,12.34,24.48,3.34,0
"2024-02-28 12:16:56",1418,12.34,24.48,3.34,0
"2024-02-28 12:16:57",1419,12.34,24.48,3.34,0
"2024-02-28 12:16:58",1420,12.33,24.48,3.34,0
"2024-02-28 12:16:59",1421,12.34,24.48,3.34,0
"2024-02-28 12:17:00",1422,12.34,24.48,3.34,0
"2024-02-28 12:17:01",1423,12.34,24.48,3.34,0
"2024-02-28 12:17:02",1424,12.33,24.48,3.34,0
"2024-02-28 12:17:03",1425,12.34,24.48,3.34,0
"2024-02-28 12:17:04",1426,12.34,24.48,3.34,0
"2024-02-28 12:17:05",1427,12.34,24.48,3.34,0
"2024-02-28 12:17:06",1428,12.33,24.48,3.34,0
"2024-02-28 12:17:07",1429,12.34,24.48,3.34,0
"2024-02-28 12:17:08",1430,12.34,24.48,3.34,0
"2024-02-28 12:17:09",1431,12.34,24.48,2.672,0
"2024-02-28 12:17:10",1432,12.33,24.48,2.672,0
"2024-02-28 12:17:11",1433,12.34,24.48,2.672,0
"2024-02-28 12:17:12",1434,12.34,24.48,2.672,0
"2024-02-28 12:17:13",1435,12.34,24.48,2.672,0
"2024-02-28 12:17:14",1436,12.34,24.48,2.672,0
"2024-02-28 12:17:15",1437,12.34,24.48,2.672,0
"2024-02-28 12:17:16",1438,12.34,24.48,2.672,0
"2024-02-28 12:17:17",1439,12.34,24.48,2.004,0
"2024-02-28 12:17:18",1440,12.34,24.48,2.004,0
"2024-02-28 12:17:19",1441,12.34,24.48,2.004,0
"2024-02-28 12:17:20",1442,12.34,24.48,2.004,0
"2024-02-28 12:17:21",1443,12.34,24.48,2.672,0
"2024-02-28 12:17:22",1444,12.34,24.48,2.004,0
"2024-02-28 12:17:23",1445,12.34,24.48,2.004,0
"2024-02-28 12:17:24",1446,12.34,24.48,2.004,0
"2024-02-28 12:17:25",1447,12.34,24.48,2.004,0
"2024-02-28 12:17:26",1448,12.34,24.48,2.004,0
"2024-02-28 12:17:27",1449,12.33,24.48,2.004,0
"2024-02-28 12:17:28",1450,12.34,24.48,2.672,0
"2024-02-28 12:17:29",1451,12.34,24.48,2.672,0
"2024-02-28 12:17:30",1452,12.34,24.48,3.34,0
"2024-02-28 12:17:31",1453,12.33,24.48,2.672,0
"2024-02-28 12:17:32",1454,12.34,24.48,3.34,0
"2024-02-28 12:17:33",1455,12.34,24.48,3.34,0
"2024-02-28 12:17:34",1456,12.34,24.48,3.34,0
"2024-02-28 12:17:35",1457,12.33,24.48,3.34,3.496
"2024-02-28 12:17:36",1458,12.34,24.48,3.34,0
"2024-02-28 12:17:37",1459,12.34,24.48,3.34,0
"2024-02-28 12:17:38",1460,12.34,24.48,3.34,0
"2024-02-28 12:17:39",1461,12.34,24.48,3.34,0
"2024-02-28 12:17:40",1462,12.34,24.48,3.34,0
"2024-02-28 12:17:41",1463,12.34,24.48,3.34,0
"2024-02-28 12:17:42",1464,12.34,24.48,3.34,0
"2024-02-28 12:17:43",1465,12.34,24.48,3.34,0
"2024-02-28 12:17:44",1466,12.34,24.48,3.34,0
"2024-02-28 12:17:45",1467,12.34,24.48,3.34,0
"2024-02-28 12:17:46",1468,12.34,24.48,3.34,0
"2024-02-28 12:17:47",1469,12.34,24.48,3.34,0
"2024-02-28 12:17:48",1470,12.34,24.48,3.34,0
"2024-02-28 12:17:49",1471,12.34,24.48,2.672,0
"2024-02-28 12:17:50",1472,12.34,24.48,2.672,0
"2024-02-28 12:17:51",1473,12.34,24.48,2.672,0
"2024-02-28 12:17:52",1474,12.34,24.48,2.672,0
"2024-02-28 12:17:53",1475,12.34,24.48,2.672,0
"2024-02-28 12:17:54",1476,12.34,24.48,2.004,0
"2024-02-28 12:17:55",1477,12.34,24.48,2.004,0
"2024-02-28 12:17:56",1478,12.34,24.48,2.004,0
"2024-02-28 12:17:57",1479,12.34,24.48,2.004,0
"2024-02-28 12:17:58",1480,12.34,24.48,2.004,0
"2024-02-28 12:17:59",1481,12.34,24.45,2.672,0
"2024-02-28 12:18:00",1482,12.34,24.45,3.34,0
"2024-02-28 12:18:01",1483,12.34,24.48,3.34,0
"2024-02-28 12:18:02",1484,12.34,24.48,3.34,0
"2024-02-28 12:18:03",1485,12.34,24.48,3.34,0
"2024-02-28 12:18:04",1486,12.33,24.45,3.34,0
"2024-02-28 12:18:05",1487,12.34,24.45,3.34,0
"2024-02-28 12:18:06",1488,12.34,24.48,2.672,0
"2024-02-28 12:18:07",1489,12.34,24.48,2.672,0
"2024-02-28 12:18:08",1490,12.34,24.48,2.672,0
"2024-02-28 12:18:09",1491,12.34,24.48,2.672,0
"2024-02-28 12:18:10",1492,12.34,24.45,2.004,0
"2024-02-28 12:18:11",1493,12.34,24.48,2.004,0
"2024-02-28 12:18:12",1494,12.34,24.48,2.672,0
"2024-02-28 12:18:13",1495,12.34,24.48,3.34,0
"2024-02-28 12:18:14",1496,12.34,24.48,3.34,0
"2024-02-28 12:18:15",1497,12.34,24.48,3.34,0
"2024-02-28 12:18:16",1498,12.34,24.48,3.34,0
"2024-02-28 12:18:17",1499,12.34,24.48,3.34,0
"2024-02-28 12:18:18",1500,12.34,24.48,2.672,0
"2024-02-28 12:18:19",1501,12.34,24.48,2.672,0
"2024-02-28 12:18:20",1502,12.34,24.48,2.672,0
"2024-02-28 12:18:21",1503,12.34,24.48,2.672,0
"2024-02-28 12:18:22",1504,12.34,24.48,2.004,0
"2024-02-28 12:18:23",1505,12.35,24.45,2.672,0
"2024-02-28 12:18:24",1506,12.34,24.48,2.672,0
"2024-02-28 12:18:25",1507,12.34,24.48,3.34,0
"2024-02-28 12:18:26",1508,12.34,24.48,3.34,0
"2024-02-28 12:18:27",1509,12.34,24.45,3.34,0
"2024-02-28 12:18:28",1510,12.34,24.45,3.34,0
"2024-02-28 12:18:29",1511,12.34,24.45,3.34,0
"2024-02-28 12:18:30",1512,12.34,24.48,3.34,0
"2024-02-28 12:18:31",1513,12.34,24.48,2.672,0
"2024-02-28 12:18:32",1514,12.35,24.48,2.672,0
"2024-02-28 12:18:33",1515,12.34,24.48,2.004,0
"2024-02-28 12:18:34",1516,12.34,24.45,2.004,0
"2024-02-28 12:18:35",1517,12.34,24.48,2.004,0
"2024-02-28 12:18:36",1518,12.33,24.45,2.672,0
"2024-02-28 12:18:37",1519,12.33,24.45,3.34,0
"2024-02-28 12:18:38",1520,12.33,24.45,3.34,0
"2024-02-28 12:18:39",1521,12.33,24.45,3.34,0
"2024-02-28 12:18:40",1522,12.34,24.45,3.34,0
"2024-02-28 12:18:41",1523,12.34,24.45,3.34,0
"2024-02-28 12:18:42",1524,12.34,24.45,3.34,0
"2024-02-28 12:18:43",1525,12.34,24.45,3.34,0
"2024-02-28 12:18:44",1526,12.34,24.45,2.672,0
"2024-02-28 12:18:45",1527,12.34,24.45,2.672,0
"2024-02-28 12:18:46",1528,12.34,24.45,2.672,0
"2024-02-28 12:18:47",1529,12.34,24.45,2.672,0
"2024-02-28 12:18:48",1530,12.34,24.45,2.672,0
"2024-02-28 12:18:49",1531,12.34,24.45,2.672,0
"2024-02-28 12:18:50",1532,12.34,24.45,3.34,0
"2024-02-28 12:18:51",1533,12.34,24.45,3.34,0
"2024-02-28 12:18:52",1534,12.34,24.45,3.34,0
"2024-02-28 12:18:53",1535,12.34,24.45,3.34,0
"2024-02-28 12:18:54",1536,12.34,24.45,3.34,0
"2024-02-28 12:18:55",1537,12.34,24.45,3.34,0
"2024-02-28 12:18:56",1538,12.34,24.45,3.34,0
"2024-02-28 12:18:57",1539,12.34,24.45,3.34,0
"2024-02-28 12:18:58",1540,12.34,24.45,3.34,0
"2024-02-28 12:18:59",1541,12.34,24.45,3.34,0
"2024-02-28 12:19:00",1542,12.34,24.45,3.34,0
"2024-02-28 12:19:01",1543,12.34,24.45,3.34,0
"2024-02-28 12:19:02",1544,12.34,24.45,3.34,0
"2024-02-28 12:19:03",1545,12.34,24.45,3.34,0
"2024-02-28 12:19:04",1546,12.34,24.45,2.672,0
"2024-02-28 12:19:05",1547,12.34,24.45,2.672,0
"2024-02-28 12:19:06",1548,12.34,24.45,2.672,0
"2024-02-28 12:19:07",1549,12.34,24.45,2.672,0
"2024-02-28 12:19:08",1550,12.34,24.45,2.672,0
"2024-02-28 12:19:09",1551,12.34,24.45,2.672,0
"2024-02-28 12:19:10",1552,12.33,24.45,2.672,0
"2024-02-28 12:19:11",1553,12.33,24.45,3.34,0
"2024-02-28 12:19:12",1554,12.33,24.45,3.34,0
"2024-02-28 12:19:13",1555,12.33,24.45,3.34,0
"2024-02-28 12:19:14",1556,12.33,24.45,3.34,0
"2024-02-28 12:19:15",1557,12.33,24.45,3.34,0
"2024-02-28 12:19:16",1558,12.33,24.45,3.34,0
"2024-02-28 12:19:17",1559,12.33,24.45,3.34,0
"2024-02-28 12:19:18",1560,12.33,24.45,3.34,0
"2024-02-28 12:19:19",1561,12.33,24.45,3.34,0
"2024-02-28 12:19:20",1562,12.33,24.45,3.34,0
"2024-02-28 12:19:21",1563,12.34,24.45,3.34,0
"2024-02-28 12:19:22",1564,12.31,24.45,3.34,0
"2024-02-28 12:19:23",1565,12.32,24.45,3.34,0
"2024-02-28 12:19:24",1566,12.32,24.45,3.34,0
"2024-02-28 12:19:25",1567,12.32,24.45,3.34,0
"2024-02-28 12:19:26",1568,12.33,24.45,3.34,0
"2024-02-28 12:19:27",1569,12.33,24.45,2.672,0
"2024-02-28 12:19:28",1570,12.33,24.45,2.672,0
"2024-02-28 12:19:29",1571,12.34,24.45,2.672,0
"2024-02-28 12:19:30",1572,12.34,24.45,3.34,0
"2024-02-28 12:19:31",1573,12.34,24.42,3.34,0
"2024-02-28 12:19:32",1574,12.34,24.45,3.34,0
"2024-02-28 12:19:33",1575,12.34,24.45,3.34,0
"2024-02-28 12:19:34",1576,12.34,24.45,3.34,0
"2024-02-28 12:19:35",1577,12.34,24.45,3.34,0
"2024-02-28 12:19:36",1578,12.34,24.45,3.34,0
"2024-02-28 12:19:37",1579,12.33,24.45,3.34,0
"2024-02-28 12:19:38",1580,12.34,24.45,3.34,0
"2024-02-28 12:19:39",1581,12.34,24.42,3.34,0
"2024-02-28 12:19:40",1582,12.34,24.42,3.34,0
"2024-02-28 12:19:41",1583,12.33,24.42,3.34,0
"2024-02-28 12:19:42",1584,12.34,24.45,3.34,0
"2024-02-28 12:19:43",1585,12.34,24.42,3.34,0
"2024-02-28 12:19:44",1586,12.34,24.42,3.34,0
"2024-02-28 12:19:45",1587,12.33,24.42,2.672,0
"2024-02-28 12:19:46",1588,12.34,24.45,2.672,0
"2024-02-28 12:19:47",1589,12.34,24.42,2.672,0
"2024-02-28 12:19:48",1590,12.34,24.42,3.34,0
"2024-02-28 12:19:49",1591,12.33,24.42,3.34,0
"2024-02-28 12:19:50",1592,12.34,24.42,3.34,0
"2024-02-28 12:19:51",1593,12.34,24.42,3.34,0
"2024-02-28 12:19:52",1594,12.34,24.42,3.34,0
"2024-02-28 12:19:53",1595,12.34,24.42,3.34,0
"2024-02-28 12:19:54",1596,12.34,24.45,3.34,0
"2024-02-28 12:19:55",1597,12.34,24.42,3.34,0
"2024-02-28 12:19:56",1598,12.34,24.42,2.672,0
"2024-02-28 12:19:57",1599,12.34,24.42,2.672,0
"2024-02-28 12:19:58",1600,12.34,24.42,0,0
"2024-02-28 12:19:59",1601,12.34,24.42,0.668,0
"2024-02-28 12:20:00",1602,12.34,24.42,0.668,0
"2024-02-28 12:20:01",1603,12.34,24.42,0.668,0
"2024-02-28 12:20:02",1604,12.34,24.42,2.004,0
"2024-02-28 12:20:03",1605,12.34,24.42,2.004,0
"2024-02-28 12:20:04",1606,12.34,24.42,0.668,0
"2024-02-28 12:20:05",1607,12.34,24.45,2.004,0
"2024-02-28 12:20:06",1608,12.34,24.42,2.672,0
"2024-02-28 12:20:07",1609,12.34,24.42,2.672,-3.496
"2024-02-28 12:20:08",1610,12.34,24.42,2.004,0
"2024-02-28 12:20:09",1611,12.34,24.45,2.004,0
"2024-02-28 12:20:10",1612,12.34,24.42,2.004,0
"2024-02-28 12:20:11",1613,12.35,24.42,0.668,0
"2024-02-28 12:20:12",1614,12.34,24.45,2.004,0
"2024-02-28 12:20:13",1615,12.34,24.42,2.004,0
"2024-02-28 12:20:14",1616,12.34,24.42,2.004,0
"2024-02-28 12:20:15",1617,12.34,24.42,0.668,0
"2024-02-28 12:20:16",1618,12.34,24.42,1.336,0
"2024-02-28 12:20:17",1619,12.34,24.42,1.336,0
"2024-02-28 12:20:18",1620,12.34,24.42,2.004,0
"2024-02-28 12:20:19",1621,12.34,24.42,1.336,0
"2024-02-28 12:20:20",1622,12.34,24.42,1.336,0
