"TOA5","CR800Series","CR800","24411","CR800.Std.25","CPU:experimento01.CR8","12315","exp01"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","t_terra","t_agua"
"TS","RN","","","",""
"","","Min","Smp","Smp","Smp"
"2024-02-28 09:11:43",5075,12.34,24.84,34.7,29.92
"2024-02-28 09:11:44",5076,12.34,24.84,34.7,29.91
"2024-02-28 09:11:45",5077,12.34,24.84,34.7,29.9
"2024-02-28 09:11:46",5078,12.33,24.84,34.7,29.9
"2024-02-28 09:11:47",5079,12.33,24.84,34.68,29.9
"2024-02-28 09:11:48",5080,12.33,24.84,34.66,29.91
"2024-02-28 09:11:49",5081,12.34,24.81,34.66,29.86
"2024-02-28 09:11:50",5082,12.34,24.84,34.67,29.89
"2024-02-28 09:11:51",5083,12.34,24.84,34.67,29.89
"2024-02-28 09:11:52",5084,12.34,24.84,34.66,29.89
"2024-02-28 09:11:53",5085,12.34,24.84,34.66,29.9
"2024-02-28 09:11:54",5086,12.34,24.84,34.65,29.88
"2024-02-28 09:11:55",5087,12.34,24.84,34.64,29.89
"2024-02-28 09:11:56",5088,12.34,24.84,34.65,29.9
"2024-02-28 09:11:57",5089,12.34,24.84,34.65,29.88
"2024-02-28 09:11:58",5090,12.34,24.81,34.61,29.85
"2024-02-28 09:11:59",5091,12.34,24.84,34.64,29.9
"2024-02-28 09:12:00",5092,12.34,24.84,34.65,29.87
"2024-02-28 09:12:01",5093,12.34,24.84,34.64,29.89
"2024-02-28 09:12:02",5094,12.34,24.81,34.58,29.84
"2024-02-28 09:12:03",5095,12.34,24.84,34.61,29.88
"2024-02-28 09:12:04",5096,12.34,24.84,34.63,29.87
"2024-02-28 09:12:05",5097,12.34,24.81,34.58,29.86
"2024-02-28 09:12:06",5098,12.34,24.81,34.59,29.83
"2024-02-28 09:12:07",5099,12.34,24.84,34.61,29.85
"2024-02-28 09:12:08",5100,12.34,24.81,34.57,29.82
"2024-02-28 09:12:09",5101,12.34,24.84,34.59,29.85
"2024-02-28 09:12:10",5102,12.34,24.81,34.57,29.82
"2024-02-28 09:12:11",5103,12.34,24.81,34.57,29.83
"2024-02-28 09:12:12",5104,12.34,24.84,34.59,29.86
"2024-02-28 09:12:13",5105,12.34,24.81,34.56,29.82
"2024-02-28 09:12:14",5106,12.34,24.81,34.54,29.8
"2024-02-28 09:12:15",5107,12.34,24.81,34.56,29.8
"2024-02-28 09:12:16",5108,12.34,24.81,34.53,29.83
"2024-02-28 09:12:17",5109,12.34,24.81,34.53,29.82
"2024-02-28 09:12:18",5110,12.34,24.81,34.52,29.82
"2024-02-28 09:12:19",5111,12.34,24.84,34.55,29.84
"2024-02-28 09:12:20",5112,12.33,24.84,34.56,29.85
"2024-02-28 09:12:21",5113,12.33,24.81,34.49,29.81
"2024-02-28 09:12:22",5114,12.33,24.81,34.52,29.83
"2024-02-28 09:12:23",5115,12.33,24.81,34.5,29.8
"2024-02-28 09:12:24",5116,12.34,24.81,34.49,29.82
"2024-02-28 09:12:25",5117,12.34,24.81,34.5,29.79
"2024-02-28 09:12:26",5118,12.34,24.81,34.49,29.81
"2024-02-28 09:12:27",5119,12.34,24.81,34.49,29.81
"2024-02-28 09:12:28",5120,12.34,24.81,34.49,29.8
"2024-02-28 09:12:29",5121,12.33,24.81,34.48,29.8
"2024-02-28 09:12:30",5122,12.34,24.81,34.49,29.8
"2024-02-28 09:12:31",5123,12.34,24.81,34.46,29.79
"2024-02-28 09:12:32",5124,12.34,24.81,34.47,29.78
"2024-02-28 09:12:33",5125,12.34,24.81,34.45,29.8
"2024-02-28 09:12:34",5126,12.34,24.81,34.47,29.78
"2024-02-28 09:12:35",5127,12.34,24.81,34.44,29.8
"2024-02-28 09:12:36",5128,12.34,24.81,34.46,29.79
"2024-02-28 09:12:37",5129,12.34,24.81,34.45,29.79
"2024-02-28 09:12:38",5130,12.34,24.81,34.47,29.78
"2024-02-28 09:12:39",5131,12.34,24.84,34.46,29.8
"2024-02-28 09:12:40",5132,12.34,24.81,34.44,29.79
"2024-02-28 09:12:41",5133,12.34,24.81,34.44,29.78
"2024-02-28 09:12:42",5134,12.34,24.81,34.42,29.76
"2024-02-28 09:12:43",5135,12.34,24.81,34.42,29.78
"2024-02-28 09:12:44",5136,12.34,24.81,34.43,29.78
"2024-02-28 09:12:45",5137,12.34,24.81,34.42,29.78
"2024-02-28 09:12:46",5138,12.34,24.84,34.44,29.81
"2024-02-28 09:12:47",5139,12.34,24.81,34.41,29.78
"2024-02-28 09:12:48",5140,12.34,24.81,34.43,29.77
"2024-02-28 09:12:49",5141,12.34,24.81,34.39,29.77
"2024-02-28 09:12:50",5142,12.34,24.81,34.4,29.76
"2024-02-28 09:12:51",5143,12.34,24.81,34.41,29.78
"2024-02-28 09:12:52",5144,12.34,24.81,34.41,29.76
"2024-02-28 09:12:53",5145,12.34,24.81,34.4,29.75
"2024-02-28 09:12:54",5146,12.34,24.84,34.41,29.8
"2024-02-28 09:12:55",5147,12.34,24.81,34.38,29.77
"2024-02-28 09:12:56",5148,12.34,24.81,34.36,29.76
"2024-02-28 09:12:57",5149,12.33,24.81,34.4,29.76
"2024-02-28 09:12:58",5150,12.34,24.81,34.39,29.73
"2024-02-28 09:12:59",5151,12.34,24.84,34.38,29.75
"2024-02-28 09:13:00",5152,12.33,24.84,34.39,29.75
"2024-02-28 09:13:01",5153,12.33,24.81,34.34,29.72
"2024-02-28 09:13:02",5154,12.34,24.81,34.36,29.73
"2024-02-28 09:13:03",5155,12.34,24.81,34.32,29.73
"2024-02-28 09:13:04",5156,12.33,24.84,34.38,29.75
"2024-02-28 09:13:05",5157,12.34,24.81,34.35,29.73
"2024-02-28 09:13:06",5158,12.34,24.81,34.33,29.73
"2024-02-28 09:13:07",5159,12.33,24.81,34.33,29.73
"2024-02-28 09:13:08",5160,12.33,24.81,34.31,29.73
"2024-02-28 09:13:09",5161,12.33,24.81,34.3,29.73
"2024-02-28 09:13:10",5162,12.33,24.81,34.34,29.73
"2024-02-28 09:13:11",5163,12.33,24.81,34.3,29.74
"2024-02-28 09:13:12",5164,12.33,24.81,34.3,29.73
"2024-02-28 09:13:13",5165,12.33,24.81,34.33,29.73
"2024-02-28 09:13:14",5166,12.33,24.81,34.3,29.73
"2024-02-28 09:13:15",5167,12.33,24.81,34.3,29.71
"2024-02-28 09:13:16",5168,12.34,24.81,34.27,29.72
"2024-02-28 09:13:17",5169,12.34,24.81,34.28,29.73
"2024-02-28 09:13:18",5170,12.33,24.81,34.29,29.72
"2024-02-28 09:13:19",5171,12.34,24.81,34.28,29.73
"2024-02-28 09:13:20",5172,12.34,24.81,34.28,29.73
"2024-02-28 09:13:21",5173,12.34,24.81,34.29,29.71
"2024-02-28 09:13:22",5174,12.34,24.81,34.27,29.71
"2024-02-28 09:13:23",5175,12.34,24.81,34.27,29.69
"2024-02-28 09:13:24",5176,12.34,24.81,34.27,29.72
"2024-02-28 09:13:25",5177,12.34,24.81,34.27,29.7
"2024-02-28 09:13:26",5178,12.34,24.81,34.25,29.69
"2024-02-28 09:13:27",5179,12.34,24.81,34.26,29.71
"2024-02-28 09:13:28",5180,12.33,24.81,34.26,29.7
"2024-02-28 09:13:29",5181,12.34,24.81,34.25,29.68
"2024-02-28 09:13:30",5182,12.34,24.81,34.26,29.69
"2024-02-28 09:13:31",5183,12.34,24.81,34.25,29.68
"2024-02-28 09:13:32",5184,12.33,24.81,34.21,29.69
"2024-02-28 09:13:33",5185,12.33,24.81,34.24,29.7
"2024-02-28 09:13:34",5186,12.33,24.81,34.22,29.69
"2024-02-28 09:13:35",5187,12.34,24.81,34.21,29.69
"2024-02-28 09:13:36",5188,12.34,24.81,34.21,29.69
"2024-02-28 09:13:37",5189,12.34,24.81,34.22,29.68
"2024-02-28 09:13:38",5190,12.34,24.81,34.21,29.68
"2024-02-28 09:13:39",5191,12.34,24.81,34.21,29.68
"2024-02-28 09:13:40",5192,12.34,24.81,34.2,29.68
"2024-02-28 09:13:41",5193,12.34,24.81,34.21,29.67
"2024-02-28 09:13:42",5194,12.34,24.81,34.2,29.66
"2024-02-28 09:13:43",5195,12.33,24.81,34.19,29.67
"2024-02-28 09:13:44",5196,12.34,24.81,34.18,29.67
"2024-02-28 09:13:45",5197,12.33,24.81,34.18,29.67
"2024-02-28 09:13:46",5198,12.34,24.81,34.18,29.67
"2024-02-28 09:13:47",5199,12.34,24.81,34.19,29.64
"2024-02-28 09:13:48",5200,12.34,24.81,34.16,29.65
"2024-02-28 09:13:49",5201,12.34,24.81,34.16,29.68
"2024-02-28 09:13:50",5202,12.34,24.81,34.17,29.67
"2024-02-28 09:13:51",5203,12.34,24.81,34.15,29.64
"2024-02-28 09:13:52",5204,12.33,24.81,34.16,29.67
"2024-02-28 09:13:53",5205,12.34,24.81,34.15,29.65
"2024-02-28 09:13:54",5206,12.34,24.81,34.15,29.66
"2024-02-28 09:13:55",5207,12.34,24.81,34.14,29.65
"2024-02-28 09:13:56",5208,12.34,24.81,34.15,29.63
"2024-02-28 09:13:57",5209,12.34,24.81,34.12,29.63
"2024-02-28 09:13:58",5210,12.34,24.81,34.12,29.68
"2024-02-28 09:13:59",5211,12.34,24.81,34.12,29.65
"2024-02-28 09:14:00",5212,12.34,24.81,34.13,29.66
"2024-02-28 09:14:01",5213,12.34,24.81,34.12,29.64
"2024-02-28 09:14:02",5214,12.34,24.81,34.11,29.65
"2024-02-28 09:14:03",5215,12.34,24.81,34.12,29.66
"2024-02-28 09:14:04",5216,12.34,24.81,34.09,29.67
"2024-02-28 09:14:05",5217,12.34,24.81,34.12,29.65
"2024-02-28 09:14:06",5218,12.34,24.81,34.11,29.66
"2024-02-28 09:14:07",5219,12.34,24.81,34.11,29.64
"2024-02-28 09:14:08",5220,12.34,24.81,34.07,29.63
"2024-02-28 09:14:09",5221,12.34,24.81,34.09,29.64
"2024-02-28 09:14:10",5222,12.34,24.81,34.06,29.64
"2024-02-28 09:14:11",5223,12.34,24.81,34.08,29.65
"2024-02-28 09:14:12",5224,12.34,24.81,34.07,29.66
"2024-02-28 09:14:13",5225,12.34,24.81,34.09,29.65
"2024-02-28 09:14:14",5226,12.34,24.81,34.06,29.63
"2024-02-28 09:14:15",5227,12.34,24.81,34.07,29.62
"2024-02-28 09:14:16",5228,12.34,24.81,34.07,29.65
"2024-02-28 09:14:17",5229,12.34,24.81,34.07,29.63
"2024-02-28 09:14:18",5230,12.34,24.81,34.07,29.63
"2024-02-28 09:14:19",5231,12.34,24.81,34.03,29.63
"2024-02-28 09:14:20",5232,12.33,24.81,34.07,29.61
"2024-02-28 09:14:21",5233,12.34,24.81,34.06,29.61
"2024-02-28 09:14:22",5234,12.34,24.81,34.04,29.6
"2024-02-28 09:14:23",5235,12.34,24.81,34.04,29.62
"2024-02-28 09:14:24",5236,12.33,24.81,34.04,29.61
"2024-02-28 09:14:25",5237,12.34,24.81,34.04,29.61
"2024-02-28 09:14:26",5238,12.33,24.81,34.03,29.6
"2024-02-28 09:14:27",5239,12.34,24.81,34.03,29.6
"2024-02-28 09:14:28",5240,12.34,24.81,34.03,29.58
"2024-02-28 09:14:29",5241,12.33,24.81,34.02,29.62
"2024-02-28 09:14:30",5242,12.34,24.81,34.01,29.62
"2024-02-28 09:14:31",5243,12.33,24.81,34.01,29.61
"2024-02-28 09:14:32",5244,12.33,24.81,34.01,29.6
"2024-02-28 09:14:33",5245,12.34,24.81,34,29.6
"2024-02-28 09:14:34",5246,12.33,24.81,33.98,29.59
"2024-02-28 09:14:35",5247,12.33,24.81,34,29.59
"2024-02-28 09:14:36",5248,12.34,24.81,33.99,29.61
"2024-02-28 09:14:37",5249,12.34,24.81,33.97,29.61
"2024-02-28 09:14:38",5250,12.34,24.81,33.98,29.59
"2024-02-28 09:14:39",5251,12.34,24.81,33.98,29.59
"2024-02-28 09:14:40",5252,12.34,24.81,33.97,29.58
"2024-02-28 09:14:41",5253,12.34,24.81,33.97,29.55
"2024-02-28 09:14:42",5254,12.33,24.81,33.96,29.59
"2024-02-28 09:14:43",5255,12.33,24.81,33.97,29.58
"2024-02-28 09:14:44",5256,12.33,24.81,33.98,29.56
"2024-02-28 09:14:45",5257,12.34,24.81,33.97,29.58
"2024-02-28 09:14:46",5258,12.34,24.81,33.95,29.57
"2024-02-28 09:14:47",5259,12.33,24.81,33.96,29.57
"2024-02-28 09:14:48",5260,12.33,24.81,33.95,29.57
"2024-02-28 09:14:49",5261,12.33,24.81,33.93,29.55
"2024-02-28 09:14:50",5262,12.33,24.81,33.93,29.55
"2024-02-28 09:14:51",5263,12.34,24.81,33.94,29.58
"2024-02-28 09:14:52",5264,12.33,24.81,33.95,29.55
"2024-02-28 09:14:53",5265,12.34,24.81,33.91,29.56
"2024-02-28 09:14:54",5266,12.34,24.81,33.94,29.56
"2024-02-28 09:14:55",5267,12.34,24.81,33.93,29.56
"2024-02-28 09:14:56",5268,12.34,24.81,33.93,29.54
"2024-02-28 09:14:57",5269,12.34,24.81,33.93,29.55
"2024-02-28 09:14:58",5270,12.34,24.81,33.93,29.55
"2024-02-28 09:14:59",5271,12.34,24.81,33.89,29.56
"2024-02-28 09:15:00",5272,12.34,24.81,33.89,29.57
"2024-02-28 09:15:01",5273,12.34,24.81,33.9,29.56
"2024-02-28 09:15:02",5274,12.34,24.81,33.88,29.55
"2024-02-28 09:15:03",5275,12.33,24.81,33.89,29.55
"2024-02-28 09:15:04",5276,12.34,24.81,33.89,29.55
"2024-02-28 09:15:05",5277,12.34,24.81,33.86,29.55
"2024-02-28 09:15:06",5278,12.34,24.81,33.86,29.54
"2024-02-28 09:15:07",5279,12.34,24.81,33.87,29.55
"2024-02-28 09:15:08",5280,12.34,24.81,33.87,29.55
"2024-02-28 09:15:09",5281,12.34,24.81,33.86,29.54
"2024-02-28 09:15:10",5282,12.34,24.81,33.87,29.56
"2024-02-28 09:15:11",5283,12.34,24.81,33.87,29.52
"2024-02-28 09:15:12",5284,12.34,24.81,33.85,29.55
"2024-02-28 09:15:13",5285,12.34,24.81,33.84,29.54
"2024-02-28 09:15:14",5286,12.34,24.81,33.85,29.54
"2024-02-28 09:15:15",5287,12.34,24.81,33.84,29.54
"2024-02-28 09:15:16",5288,12.34,24.81,33.84,29.54
"2024-02-28 09:15:17",5289,12.33,24.81,33.83,29.53
"2024-02-28 09:15:18",5290,12.34,24.81,33.84,29.51
"2024-02-28 09:15:19",5291,12.33,24.81,33.82,29.52
"2024-02-28 09:15:20",5292,12.33,24.81,33.84,29.52
"2024-02-28 09:15:21",5293,12.34,24.81,33.84,29.51
"2024-02-28 09:15:22",5294,12.34,24.81,33.81,29.53
"2024-02-28 09:15:23",5295,12.33,24.81,33.8,29.51
"2024-02-28 09:15:24",5296,12.33,24.81,33.82,29.49
"2024-02-28 09:15:25",5297,12.33,24.81,33.82,29.49
"2024-02-28 09:15:26",5298,12.33,24.81,33.81,29.49
"2024-02-28 09:15:27",5299,12.33,24.81,33.79,29.46
"2024-02-28 09:15:28",5300,12.33,24.81,33.79,29.49
"2024-02-28 09:15:29",5301,12.34,24.81,33.79,29.49
"2024-02-28 09:15:30",5302,12.34,24.78,33.77,29.47
"2024-02-28 09:15:31",5303,12.34,24.81,33.79,29.49
"2024-02-28 09:15:32",5304,12.34,24.81,33.78,29.51
"2024-02-28 09:15:33",5305,12.33,24.81,33.76,29.49
"2024-02-28 09:15:34",5306,12.34,24.81,33.75,29.48
"2024-02-28 09:15:35",5307,12.34,24.81,33.78,29.49
"2024-02-28 09:15:36",5308,12.33,24.81,33.76,29.49
"2024-02-28 09:15:37",5309,12.34,24.78,33.74,29.45
"2024-02-28 09:15:38",5310,12.34,24.78,33.72,29.47
"2024-02-28 09:15:39",5311,12.33,24.78,33.72,29.45
"2024-02-28 09:15:40",5312,12.33,24.81,33.75,29.47
"2024-02-28 09:15:41",5313,12.33,24.78,33.72,29.47
"2024-02-28 09:15:42",5314,12.34,24.81,33.74,29.48
"2024-02-28 09:15:43",5315,12.34,24.81,33.75,29.47
"2024-02-28 09:15:44",5316,12.34,24.78,33.71,29.43
"2024-02-28 09:15:45",5317,12.34,24.78,33.69,29.42
"2024-02-28 09:15:46",5318,12.34,24.81,33.73,29.47
"2024-02-28 09:15:47",5319,12.34,24.78,33.7,29.42
"2024-02-28 09:15:48",5320,12.34,24.81,33.72,29.45
"2024-02-28 09:15:49",5321,12.34,24.81,33.72,29.45
"2024-02-28 09:15:50",5322,12.34,24.78,33.68,29.44
"2024-02-28 09:15:51",5323,12.34,24.81,33.7,29.45
"2024-02-28 09:15:52",5324,12.34,24.81,33.71,29.44
"2024-02-28 09:15:53",5325,12.34,24.78,33.67,29.42
"2024-02-28 09:15:54",5326,12.33,24.81,33.7,29.44
"2024-02-28 09:15:55",5327,12.33,24.81,33.7,29.44
"2024-02-28 09:15:56",5328,12.33,24.78,33.67,29.42
"2024-02-28 09:15:57",5329,12.34,24.81,33.7,29.44
"2024-02-28 09:15:58",5330,12.34,24.81,33.67,29.44
"2024-02-28 09:15:59",5331,12.34,24.81,33.7,29.44
"2024-02-28 09:16:00",5332,12.34,24.81,33.66,29.44
"2024-02-28 09:16:01",5333,12.34,24.81,33.68,29.43
"2024-02-28 09:16:02",5334,12.34,24.81,33.67,29.42
"2024-02-28 09:16:03",5335,12.34,24.81,33.67,29.41
"2024-02-28 09:16:04",5336,12.34,24.81,33.67,29.42
"2024-02-28 09:16:05",5337,12.34,24.81,33.67,29.44
"2024-02-28 09:16:06",5338,12.34,24.81,33.66,29.42
"2024-02-28 09:16:07",5339,12.34,24.81,33.63,29.43
"2024-02-28 09:16:08",5340,12.34,24.81,33.66,29.41
"2024-02-28 09:16:09",5341,12.34,24.81,33.65,29.43
"2024-02-28 09:16:10",5342,12.34,24.81,33.64,29.43
"2024-02-28 09:16:11",5343,12.34,24.81,33.66,29.4
"2024-02-28 09:16:12",5344,12.34,24.81,33.64,29.4
"2024-02-28 09:16:13",5345,12.34,24.81,33.62,29.42
"2024-02-28 09:16:14",5346,12.34,24.81,33.62,29.41
"2024-02-28 09:16:15",5347,12.34,24.81,33.61,29.43
"2024-02-28 09:16:16",5348,12.34,24.81,33.61,29.42
"2024-02-28 09:16:17",5349,12.34,24.81,33.61,29.4
"2024-02-28 09:16:18",5350,12.34,24.81,33.59,29.39
"2024-02-28 09:16:19",5351,12.33,24.81,33.62,29.39
"2024-02-28 09:16:20",5352,12.33,24.78,33.57,29.39
"2024-02-28 09:16:21",5353,12.34,24.81,33.58,29.4
"2024-02-28 09:16:22",5354,12.34,24.81,33.57,29.4
"2024-02-28 09:16:23",5355,12.34,24.81,33.6,29.4
"2024-02-28 09:16:24",5356,12.33,24.81,33.61,29.39
"2024-02-28 09:16:25",5357,12.34,24.78,33.55,29.37
"2024-02-28 09:16:26",5358,12.33,24.78,33.53,29.37
"2024-02-28 09:16:27",5359,12.34,24.78,33.57,29.38
"2024-02-28 09:16:28",5360,12.34,24.81,33.57,29.41
"2024-02-28 09:16:29",5361,12.34,24.81,33.56,29.4
"2024-02-28 09:16:30",5362,12.34,24.81,33.57,29.4
"2024-02-28 09:16:31",5363,12.34,24.78,33.54,29.36
"2024-02-28 09:16:32",5364,12.33,24.78,33.54,29.37
"2024-02-28 09:16:33",5365,12.33,24.81,33.56,29.39
"2024-02-28 09:16:34",5366,12.33,24.78,33.53,29.37
"2024-02-28 09:16:35",5367,12.33,24.78,33.52,29.37
"2024-02-28 09:16:36",5368,12.33,24.78,33.51,29.35
"2024-02-28 09:16:37",5369,12.33,24.78,33.52,29.35
"2024-02-28 09:16:38",5370,12.33,24.78,33.52,29.35
"2024-02-28 09:16:39",5371,12.34,24.78,33.5,29.35
"2024-02-28 09:16:40",5372,12.34,24.78,33.49,29.34
"2024-02-28 09:16:41",5373,12.34,24.81,33.55,29.37
"2024-02-28 09:16:42",5374,12.33,24.78,33.49,29.33
"2024-02-28 09:16:43",5375,12.34,24.78,33.48,29.34
"2024-02-28 09:16:44",5376,12.33,24.78,33.49,29.32
"2024-02-28 09:16:45",5377,12.34,24.78,33.49,29.33
"2024-02-28 09:16:46",5378,12.33,24.78,33.49,29.35
"2024-02-28 09:16:47",5379,12.34,24.78,33.47,29.33
"2024-02-28 09:16:48",5380,12.34,24.78,33.48,29.32
"2024-02-28 09:16:49",5381,12.34,24.78,33.47,29.33
"2024-02-28 09:16:50",5382,12.34,24.78,33.48,29.33
"2024-02-28 09:16:51",5383,12.34,24.78,33.47,29.32
"2024-02-28 09:16:52",5384,12.34,24.78,33.46,29.33
"2024-02-28 09:16:53",5385,12.34,24.78,33.46,29.31
"2024-02-28 09:16:54",5386,12.34,24.78,33.45,29.32
"2024-02-28 09:16:55",5387,12.34,24.78,33.45,29.32
"2024-02-28 09:16:56",5388,12.34,24.78,33.44,29.3
"2024-02-28 09:16:57",5389,12.34,24.78,33.47,29.32
"2024-02-28 09:16:58",5390,12.34,24.78,33.44,29.3
"2024-02-28 09:16:59",5391,12.34,24.78,33.43,29.31
"2024-02-28 09:17:00",5392,12.34,24.78,33.42,29.31
"2024-02-28 09:17:01",5393,12.34,24.78,33.44,29.31
"2024-02-28 09:17:02",5394,12.34,24.78,33.41,29.3
"2024-02-28 09:17:03",5395,12.34,24.78,33.41,29.28
"2024-02-28 09:17:04",5396,12.34,24.78,33.42,29.3
"2024-02-28 09:17:05",5397,12.34,24.78,33.41,29.29
"2024-02-28 09:17:06",5398,12.34,24.78,33.4,29.3
"2024-02-28 09:17:07",5399,12.34,24.78,33.4,29.31
"2024-02-28 09:17:08",5400,12.34,24.78,33.4,29.29
"2024-02-28 09:17:09",5401,12.34,24.78,33.4,29.29
"2024-02-28 09:17:10",5402,12.34,24.78,33.4,29.31
"2024-02-28 09:17:11",5403,12.34,24.78,33.39,29.29
"2024-02-28 09:17:12",5404,12.34,24.78,33.4,29.28
"2024-02-28 09:17:13",5405,12.34,24.78,33.38,29.3
"2024-02-28 09:17:14",5406,12.34,24.78,33.37,29.28
"2024-02-28 09:17:15",5407,12.34,24.78,33.4,29.29
"2024-02-28 09:17:16",5408,12.34,24.78,33.35,29.31
"2024-02-28 09:17:17",5409,12.34,24.78,33.37,29.28
"2024-02-28 09:17:18",5410,12.34,24.78,33.36,29.28
"2024-02-28 09:17:19",5411,12.34,24.78,33.35,29.28
"2024-02-28 09:17:20",5412,12.34,24.78,33.36,29.28
"2024-02-28 09:17:21",5413,12.34,24.78,33.37,29.25
"2024-02-28 09:17:22",5414,12.34,24.78,33.36,29.27
"2024-02-28 09:17:23",5415,12.34,24.78,33.35,29.26
"2024-02-28 09:17:24",5416,12.34,24.78,33.33,29.26
"2024-02-28 09:17:25",5417,12.34,24.78,33.34,29.27
"2024-02-28 09:17:26",5418,12.34,24.78,33.34,29.28
"2024-02-28 09:17:27",5419,12.34,24.78,33.34,29.27
"2024-02-28 09:17:28",5420,12.34,24.78,33.35,29.26
"2024-02-28 09:17:29",5421,12.34,24.78,33.32,29.28
"2024-02-28 09:17:30",5422,12.34,24.78,33.34,29.25
"2024-02-28 09:17:31",5423,12.34,24.78,33.31,29.26
"2024-02-28 09:17:32",5424,12.34,24.78,33.33,29.24
"2024-02-28 09:17:33",5425,12.34,24.75,33.28,29.22
"2024-02-28 09:17:34",5426,12.34,24.75,33.29,29.23
"2024-02-28 09:17:35",5427,12.34,24.75,33.27,29.23
"2024-02-28 09:17:36",5428,12.34,24.75,33.28,29.23
"2024-02-28 09:17:37",5429,12.34,24.75,33.26,29.22
"2024-02-28 09:17:38",5430,12.34,24.75,33.27,29.23
"2024-02-28 09:17:39",5431,12.34,24.75,33.26,29.22
"2024-02-28 09:17:40",5432,12.34,24.75,33.26,29.24
"2024-02-28 09:17:41",5433,12.34,24.75,33.26,29.22
"2024-02-28 09:17:42",5434,12.34,24.75,33.25,29.22
"2024-02-28 09:17:43",5435,12.34,24.75,33.25,29.21
"2024-02-28 09:17:44",5436,12.34,24.75,33.25,29.2
"2024-02-28 09:17:45",5437,12.34,24.75,33.23,29.19
"2024-02-28 09:17:46",5438,12.34,24.75,33.24,29.21
"2024-02-28 09:17:47",5439,12.34,24.75,33.22,29.2
"2024-02-28 09:17:48",5440,12.34,24.75,33.23,29.21
"2024-02-28 09:17:49",5441,12.34,24.75,33.23,29.21
"2024-02-28 09:17:50",5442,12.34,24.75,33.2,29.23
"2024-02-28 09:17:51",5443,12.34,24.75,33.23,29.2
"2024-02-28 09:17:52",5444,12.34,24.75,33.22,29.21
"2024-02-28 09:17:53",5445,12.34,24.75,33.21,29.2
"2024-02-28 09:17:54",5446,12.34,24.75,33.2,29.2
"2024-02-28 09:17:55",5447,12.34,24.75,33.19,29.2
"2024-02-28 09:17:56",5448,12.34,24.75,33.21,29.2
"2024-02-28 09:17:57",5449,12.34,24.75,33.19,29.18
"2024-02-28 09:17:58",5450,12.34,24.75,33.19,29.19
"2024-02-28 09:17:59",5451,12.34,24.75,33.19,29.19
"2024-02-28 09:18:00",5452,12.34,24.75,33.2,29.18
"2024-02-28 09:18:01",5453,12.34,24.75,33.19,29.18
"2024-02-28 09:18:02",5454,12.34,24.75,33.19,29.18
"2024-02-28 09:18:03",5455,12.34,24.75,33.2,29.16
"2024-02-28 09:18:04",5456,12.34,24.75,33.18,29.18
"2024-02-28 09:18:05",5457,12.34,24.75,33.19,29.16
"2024-02-28 09:18:06",5458,12.34,24.75,33.17,29.16
"2024-02-28 09:18:07",5459,12.34,24.75,33.16,29.17
"2024-02-28 09:18:08",5460,12.34,24.75,33.17,29.17
"2024-02-28 09:18:09",5461,12.34,24.75,33.15,29.16
"2024-02-28 09:18:10",5462,12.34,24.75,33.14,29.17
"2024-02-28 09:18:11",5463,12.34,24.75,33.15,29.16
"2024-02-28 09:18:12",5464,12.34,24.75,33.14,29.18
"2024-02-28 09:18:13",5465,12.34,24.75,33.15,29.18
"2024-02-28 09:18:14",5466,12.34,24.75,33.14,29.16
"2024-02-28 09:18:15",5467,12.34,24.75,33.14,29.16
"2024-02-28 09:18:16",5468,12.34,24.75,33.13,29.16
"2024-02-28 09:18:17",5469,12.34,24.75,33.13,29.16
"2024-02-28 09:18:18",5470,12.34,24.75,33.12,29.16
"2024-02-28 09:18:19",5471,12.34,24.75,33.13,29.16
"2024-02-28 09:18:20",5472,12.34,24.75,33.13,29.17
"2024-02-28 09:18:21",5473,12.34,24.75,33.13,29.16
"2024-02-28 09:18:22",5474,12.34,24.75,33.1,29.16
"2024-02-28 09:18:23",5475,12.34,24.75,33.14,29.16
"2024-02-28 09:18:24",5476,12.34,24.75,33.11,29.17
"2024-02-28 09:18:25",5477,12.34,24.72,33.09,29.12
"2024-02-28 09:18:26",5478,12.34,24.75,33.1,29.16
"2024-02-28 09:18:27",5479,12.34,24.75,33.11,29.16
"2024-02-28 09:18:28",5480,12.34,24.75,33.1,29.16
"2024-02-28 09:18:29",5481,12.34,24.75,33.1,29.15
"2024-02-28 09:18:30",5482,12.34,24.75,33.1,29.16
"2024-02-28 09:18:31",5483,12.34,24.72,33.04,29.11
"2024-02-28 09:18:32",5484,12.34,24.72,33.06,29.12
"2024-02-28 09:18:33",5485,12.34,24.72,33.05,29.12
"2024-02-28 09:18:34",5486,12.34,24.72,33.04,29.07
"2024-02-28 09:18:35",5487,12.34,24.72,33.04,29.11
"2024-02-28 09:18:36",5488,12.34,24.75,33.08,29.14
"2024-02-28 09:18:37",5489,12.34,24.72,33.02,29.08
"2024-02-28 09:18:38",5490,12.34,24.75,33.06,29.12
"2024-02-28 09:18:39",5491,12.34,24.72,33.04,29.1
"2024-02-28 09:18:40",5492,12.34,24.72,33.01,29.1
"2024-02-28 09:18:41",5493,12.34,24.72,33.04,29.08
"2024-02-28 09:18:42",5494,12.34,24.72,33.01,29.08
